CommentId,VideoId,Text,IsToxic,IsAbusive,IsThreat,IsProvocative,IsObscene,IsHatespeech,IsRacist,IsNationalist,IsSexist,IsHomophobic,IsReligiousHate,IsRadicalism,cleaned_text,tokenized_text,text_length,normalized_word_count,normalized_lexical_diversity,mean_vector,sentiment,sentiment_category,entities
UgiLu77_0Psl-ngCoAEC,04kJtp6pVXI,CNN this is why you are a joke!,True,True,False,False,False,False,False,False,False,False,False,False,cnn this is why you are a joke,"['cnn', 'joke']",31,-0.5710572832831964,-0.5710572832831964,"[-0.00877618  0.01486806  0.01103267 -0.00016126  0.00779685 -0.04341203
  0.0031371   0.04348823 -0.02349331 -0.00675672 -0.01176445 -0.0374146
 -0.00935262  0.02076088  0.00740514 -0.01211552 -0.00169524 -0.03399188
 -0.00012464 -0.04643159  0.00618533  0.01563333  0.02026978 -0.02191029
 -0.00926598 -0.00130927 -0.00895179 -0.01329718 -0.01971046 -0.00376205
  0.02632098  0.00642993  0.00270166 -0.00838679 -0.00609929  0.03031608
  0.00305376 -0.02451873 -0.01729081 -0.04050859  0.0006002  -0.01895191
 -0.00552107  0.00753234  0.01933153 -0.00021558 -0.01535661 -0.00835677
  0.01636509  0.01022183  0.0167564  -0.02223109 -0.01109496  0.00692223
 -0.0162091   0.01827806  0.0172082  -0.00027446 -0.02085143  0.0054823
  0.00339849  0.0099045  -0.00685683  0.00897211 -0.03639373  0.02034566
 -0.00080373  0.02321675 -0.03416238  0.02815595 -0.01448935  0.00857664
  0.03248825 -0.00973041  0.02670469  0.00782577  0.0072948  -0.018649
 -0.02540684  0.01913754 -0.0017257  -0.00164503 -0.01653134  0.02756601
 -0.00390469  0.0027995  -0.01238716  0.03195111  0.0250837   0.00977705
  0.02718706  0.02553897 -0.00165645  0.00469342  0.04478163  0.03373642
  0.01362611 -0.02441949  0.00461872 -0.00826417]",0.0,Neutro,['ORG']
Ugim0ATq1CahpXgCoAEC,04kJtp6pVXI,I wonder what the police expect will happen when they continually abuse and kill people  ? Do they honestly expect the public  to do nothing about it ? To just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence? Even a rat when it's cornered will defend itself ..,True,True,False,True,False,False,False,False,False,False,False,False,i wonder what the police expect will happen when they continually abuse and kill people   do they honestly expect the public  to do nothing about it  to just lay back and take it and let the cops just turn into one massive street gang who are allowed to kill without consequence even a rat when its cornered will defend itself ,"['wonder', 'police', 'expect', 'happen', 'continually', 'abuse', 'kill', 'people', 'honestly', 'expect', 'public', 'nothing', 'lay', 'back', 'take', 'let', 'cop', 'turn', 'one', 'massive', 'street', 'gang', 'allowed', 'kill', 'without', 'consequence', 'even', 'rat', 'cornered', 'defend']",333,0.5447941314425648,0.5447941314425648,"[-0.0382974   0.04983907  0.01240708 -0.00566893  0.02005938 -0.08703191
  0.00973436  0.11841673 -0.03928723 -0.02404935 -0.02781871 -0.0950024
 -0.02362925  0.02629578  0.01236217 -0.03086331 -0.00159443 -0.06531374
 -0.00349671 -0.09811042  0.02344112  0.03615161  0.0262994  -0.04909938
 -0.01516594 -0.00043413 -0.03494923 -0.04661825 -0.04492007 -0.00787268
  0.06410976  0.02313632  0.00978411 -0.02112038 -0.01774861  0.06655578
  0.01269929 -0.04817608 -0.02804768 -0.10231633  0.00210223 -0.04649032
 -0.02635969 -0.00351888  0.04066206 -0.00826163 -0.03709962 -0.0187014
  0.0262163   0.02610458  0.03713671 -0.04746443 -0.02069314  0.01331099
 -0.03973071  0.03791326  0.04162722 -0.00754029 -0.04549416  0.01628817
  0.02119572  0.02776717 -0.02064228 -0.00047817 -0.06896644  0.04948029
  0.00974102  0.03567505 -0.07886238  0.06184633 -0.03772753  0.02166365
  0.0676962  -0.02569326  0.04629899  0.01177848  0.00444096 -0.02872579
 -0.06133005  0.03167224 -0.02055963 -0.00363702 -0.042391    0.07195784
 -0.00206024  0.00084061 -0.02971588  0.05738625  0.06049278  0.02306603
  0.07354873  0.0386032   0.00364867  0.01297717  0.0986544   0.06144238
  0.03208596 -0.06199608  0.02302294 -0.01086889]",0.15,Positivo,[]
UgimdJUjeexMSXgCoAEC,04kJtp6pVXI,"""I don't want my sons death to be in vain."" ""LET'S BURN THIS BITCH DOWN!"" Stupid fucks destroying livelihoods. Peaceful protests my fucking ass.",True,True,False,False,True,False,False,False,False,False,False,False,i dont want my sons death to be in vain lets burn this bitch down stupid fucks destroying livelihoods peaceful protests my fucking ass,"['dont', 'want', 'son', 'death', 'vain', 'let', 'burn', 'bitch', 'stupid', 'fuck', 'destroying', 'livelihood', 'peaceful', 'protest', 'fucking', 'as']",144,-0.15353672081958372,-0.15353672081958372,"[-0.04120713  0.05202936  0.01414579 -0.00442152  0.01734996 -0.09242345
  0.01007405  0.12400646 -0.04300704 -0.02561119 -0.02964819 -0.10261916
 -0.02189161  0.02914577  0.01336807 -0.03579112  0.00344478 -0.07120528
 -0.00028802 -0.10554896  0.02747214  0.03685055  0.02738081 -0.05473468
 -0.01804797  0.00033687 -0.03697924 -0.04665631 -0.04583559 -0.00750648
  0.06812092  0.02611363  0.00640744 -0.02123983 -0.01800762  0.07155911
  0.01499931 -0.05318534 -0.0329541  -0.11167751  0.002839   -0.04864359
 -0.02718383 -0.00042051  0.04683012 -0.01318298 -0.04128757 -0.02055666
  0.02865203  0.02516904  0.03917874 -0.05088766 -0.02245767  0.01276784
 -0.04270033  0.0418575   0.04195448 -0.00607629 -0.0468423   0.01731304
  0.02647052  0.02798913 -0.02116139 -0.00075297 -0.07304547  0.05207186
  0.00947137  0.04107478 -0.08579848  0.06742944 -0.04050596  0.02661856
  0.07222315 -0.02857065  0.0502304   0.01267118  0.00489917 -0.0312699
 -0.06561614  0.03485274 -0.02339956 -0.00518492 -0.04556692  0.07886736
  0.00036338  0.00363522 -0.03153262  0.0608903   0.06431862  0.02662432
  0.0790303   0.04001746  0.0019601   0.01550406  0.10774336  0.06796267
  0.03541385 -0.06778518  0.02357123 -0.01074459]",-0.3011111111111111,Negativo,[]
UgiMG4rmSGTPFHgCoAEC,04kJtp6pVXI,This guy is my hero.,False,False,False,False,False,False,False,False,False,False,False,False,this guy is my hero,"['guy', 'hero']",20,-0.6117008778593003,-0.6117008778593003,"[-0.03815376  0.04493111  0.01091824 -0.00072481  0.01749183 -0.08473405
  0.00969785  0.10982791 -0.04353506 -0.01447247 -0.02945551 -0.0941914
 -0.0225265   0.02928557  0.0030641  -0.03023978  0.00018591 -0.05606362
 -0.00337048 -0.08910079  0.02097176  0.03881161  0.01555621 -0.04136911
 -0.01323517  0.00106804 -0.0344485  -0.03599986 -0.03841544 -0.01137688
  0.0564075   0.01728727  0.00578634 -0.01088695 -0.01625141  0.07033595
  0.01112072 -0.04968127 -0.02900361 -0.08329622  0.0054347  -0.0408414
 -0.02783172  0.00659498  0.04411863 -0.00103983 -0.03520579 -0.02196069
  0.028256    0.01608773  0.02921977 -0.04032457 -0.01467975  0.00943825
 -0.03426155  0.0345762   0.03865357 -0.00765866 -0.04117025  0.01908736
  0.02632897  0.0175552  -0.02067798 -0.00506998 -0.05947411  0.04007749
  0.00883303  0.03780507 -0.07019587  0.05579155 -0.03857051  0.0160095
  0.06381787 -0.02053388  0.04927924  0.01783501  0.00566835 -0.03166229
 -0.05343764  0.02199068 -0.02833533 -0.00597125 -0.03748153  0.06906645
 -0.00402202  0.00489377 -0.03284101  0.046089    0.05899997  0.02910034
  0.06327662  0.04059525  0.00323555  0.01186347  0.08277237  0.05440978
  0.03078264 -0.04797977  0.02284525 -0.0073185 ]",0.0,Neutro,[]
Ugip_LuksKEoTngCoAEC,04kJtp6pVXI,"Did he say that the sound of him spitting is an ""Arab expression""?",False,False,False,False,False,False,False,False,False,False,False,False,did he say that the sound of him spitting is an arab expression,"['say', 'sound', 'spitting', 'arab', 'expression']",66,-0.4417367550865022,-0.4417367550865022,"[-1.76541097e-02  3.17112245e-02  6.31100405e-03 -4.22753347e-03
  2.99870223e-03 -4.44176793e-02  7.59027014e-03  6.37091249e-02
 -1.91520788e-02 -1.19749168e-02 -1.53300241e-02 -5.21732010e-02
 -1.19468775e-02  1.96814202e-02  8.63305479e-03 -1.98298395e-02
  4.13863966e-03 -3.97623405e-02  4.37504263e-04 -5.55151142e-02
  7.94931967e-03  1.99493114e-02  1.21925008e-02 -3.27761546e-02
 -9.59910732e-03  5.45985717e-03 -2.49046925e-02 -2.93755606e-02
 -2.65561976e-02  1.64483208e-04  3.27761695e-02  1.63762141e-02
  7.63995200e-03 -9.20018833e-03 -1.15315886e-02  4.47645411e-02
  1.90057524e-03 -2.70034503e-02 -1.54821109e-02 -5.55526800e-02
  1.74307497e-05 -2.37937756e-02 -1.18376072e-02  4.04878287e-04
  2.77841557e-02 -5.31204790e-03 -1.71133131e-02 -1.16526466e-02
  1.84566677e-02  1.19638676e-02  1.89655405e-02 -2.53103115e-02
 -1.32497614e-02 -4.12703957e-05 -2.46008448e-02  2.12067552e-02
  1.84648018e-02 -2.67729466e-03 -2.55216956e-02  1.04321716e-02
  1.04504535e-02  1.50447115e-02 -8.24634824e-03 -1.40589778e-03
 -3.91191728e-02  2.41893455e-02  2.20777071e-03  2.64891554e-02
 -4.25284207e-02  3.67396548e-02 -2.21196245e-02  1.26265083e-02
  4.05077599e-02 -1.00764716e-02  2.21924316e-02  2.52990145e-03
  6.03159284e-03 -1.48312608e-02 -3.71443331e-02  1.53977219e-02
 -1.17901238e-02 -1.70101062e-03 -2.22649761e-02  3.88538577e-02
  3.28869931e-03 -3.29700788e-03 -1.66127309e-02  3.25977094e-02
  3.58035825e-02  7.22731464e-03  4.40278538e-02  2.18605492e-02
  1.20073091e-05  7.87556078e-03  5.19205369e-02  2.99532842e-02
  1.19711682e-02 -3.74341607e-02  1.55867636e-02 -6.45534182e-03]",0.4,Positivo,['NORP']
Ugip7WiT0N70OngCoAEC,04kJtp6pVXI,Wow!!!,False,False,False,False,False,False,False,False,False,False,False,False,wow,['wow'],6,-0.6634290891379779,-0.6634290891379779,"[-0.00800369  0.00150075  0.00888634  0.00657392 -0.00395852 -0.01065412
 -0.00709076  0.02022968 -0.01585478  0.00195118 -0.00726203 -0.01739726
  0.00110669  0.00356528  0.00444448  0.00147659 -0.00735914 -0.0041067
 -0.00818764 -0.01724121  0.01145106  0.01206993  0.00692901 -0.00158093
 -0.00610573  0.003767   -0.00307684 -0.0056123  -0.00334223  0.00447155
  0.00720217  0.00507124  0.00668162  0.00457785  0.00084047  0.01531213
 -0.00618713 -0.00867713 -0.01461395 -0.02615499  0.00944364  0.00060469
 -0.00976629  0.00998754 -0.00029033 -0.00622368 -0.0128019   0.00475281
  0.01041383  0.00866073  0.00350815 -0.01228964 -0.00380028 -0.00769487
  0.00253922  0.00046114  0.01140442 -0.00579263 -0.0161699   0.00089674
  0.00410983  0.01143046  0.00465238 -0.00550538 -0.00689679  0.01601009
  0.00905684  0.01265054 -0.01381537  0.01515725  0.00167777 -0.00037763
  0.00752868 -0.00138202  0.00630472  0.01004115  0.00699873 -0.01120896
 -0.00548887  0.00022391 -0.01219163 -0.00224065 -0.00372079  0.02155344
  0.00642565 -0.00695579 -0.0113444   0.00917934  0.01056842  0.00253663
  0.00684341  0.00261505  0.00677487  0.0004308   0.00865516  0.01428877
 -0.00312788 -0.01855185 -0.00208351  0.0071416 ]",0.1,Positivo,[]
UgiPerbilaHyd3gCoAEC,04kJtp6pVXI,I think that this indecent is unessacerry for the event of one person being shot. Mr. Brown stole something so it wasn't intirely the police officers fault.,False,False,False,False,False,False,False,False,False,False,False,False,i think that this indecent is unessacerry for the event of one person being shot mr brown stole something so it wasnt intirely the police officers fault,"['think', 'indecent', 'unessacerry', 'event', 'one', 'person', 'shot', 'mr', 'brown', 'stole', 'something', 'wasnt', 'intirely', 'police', 'officer', 'fault']",156,-0.10919825400928858,-0.10919825400928858,"[-5.0893936e-02  6.8741471e-02  1.6241357e-02 -6.0129263e-03
  2.4285376e-02 -1.2090807e-01  1.4714106e-02  1.6591255e-01
 -5.8199625e-02 -3.3457272e-02 -3.7290350e-02 -1.3402192e-01
 -3.1860404e-02  3.9509330e-02  1.6653886e-02 -4.4390228e-02
  7.6466863e-04 -8.9987807e-02 -5.2458416e-03 -1.4120223e-01
  3.6749907e-02  4.9223877e-02  3.5655409e-02 -6.9837742e-02
 -2.3562122e-02  5.0752744e-04 -5.1650286e-02 -6.3669391e-02
 -6.3390739e-02 -5.6144525e-03  8.9140005e-02  3.5345897e-02
  1.3318209e-02 -2.6323555e-02 -2.6094886e-02  9.7254887e-02
  1.7231492e-02 -6.8397000e-02 -4.4557791e-02 -1.4437571e-01
  2.7430158e-03 -6.1055504e-02 -3.7051465e-02 -1.0518646e-03
  6.0436886e-02 -1.1204770e-02 -5.4669820e-02 -2.8872566e-02
  4.0033534e-02  3.8962577e-02  5.2172966e-02 -6.4758830e-02
 -2.8346496e-02  1.5888281e-02 -5.1955979e-02  5.0443444e-02
  5.5787615e-02 -9.0878373e-03 -6.4866498e-02  2.5281794e-02
  3.1689085e-02  3.4623139e-02 -2.4927914e-02 -3.1174484e-05
 -1.0069955e-01  6.6454619e-02  1.0555822e-02  5.1981196e-02
 -1.1056447e-01  8.5532315e-02 -5.0515775e-02  2.9510779e-02
  9.2903890e-02 -3.4145579e-02  6.4904995e-02  1.4801080e-02
  1.0545930e-02 -4.1242164e-02 -8.8818789e-02  4.4376798e-02
 -2.9393123e-02 -9.2871794e-03 -5.7546780e-02  1.0316400e-01
 -5.4794084e-03  3.9111823e-03 -4.1009821e-02  8.1670873e-02
  8.8188164e-02  3.5075653e-02  1.0201715e-01  5.5844672e-02
  5.7341307e-03  1.9772960e-02  1.3902764e-01  8.7511741e-02
  4.2293750e-02 -8.7529771e-02  3.4309670e-02 -1.4492726e-02]",0.0,Neutro,"['CARDINAL', 'PERSON']"
UgiphX72LCH4DHgCoAEC,04kJtp6pVXI,"This is a genuine failure of leadership by the President of the United States.  This nice town, Ferguson, should have been declared a state of emergency. It should have been put under martial law, federal troops should have stuffed the town, and non-residents should have been pushed out.  Everyone knew there was going to be another riot.  But...what did the President do?  He didn't want to offend the black community. He didn't want anyone else to get shot.  So he just let 'er burn baby burn.  Seems to me, that a real leader could have had it both ways.  Mr. President, sir, you have failed reprehensibly - and I do accuse you.﻿",True,True,False,True,False,False,False,False,False,False,False,False,this is a genuine failure of leadership by the president of the united states  this nice town ferguson should have been declared a state of emergency it should have been put under martial law federal troops should have stuffed the town and nonresidents should have been pushed out  everyone knew there was going to be another riot  butwhat did the president do  he didnt want to offend the black community he didnt want anyone else to get shot  so he just let er burn baby burn  seems to me that a real leader could have had it both ways  mr president sir you have failed reprehensibly  and i do accuse you,"['genuine', 'failure', 'leadership', 'president', 'united', 'state', 'nice', 'town', 'ferguson', 'declared', 'state', 'emergency', 'put', 'martial', 'law', 'federal', 'troop', 'stuffed', 'town', 'nonresident', 'pushed', 'everyone', 'knew', 'going', 'another', 'riot', 'butwhat', 'president', 'didnt', 'want', 'offend', 'black', 'community', 'didnt', 'want', 'anyone', 'else', 'get', 'shot', 'let', 'er', 'burn', 'baby', 'burn', 'seems', 'real', 'leader', 'could', 'way', 'mr', 'president', 'sir', 'failed', 'reprehensibly', 'accuse']",633,1.6532558016999437,1.6532558016999437,"[-3.6246501e-02  4.6165615e-02  1.1115732e-02 -5.3282371e-03
  1.6161349e-02 -8.2167819e-02  1.0093537e-02  1.1282674e-01
 -3.9246812e-02 -2.2586249e-02 -2.8189329e-02 -8.9178428e-02
 -2.0938972e-02  2.4465648e-02  1.2499986e-02 -3.1551056e-02
  9.1051406e-05 -6.0630076e-02 -4.2308513e-03 -9.4573811e-02
  2.3883048e-02  3.2887153e-02  2.5339987e-02 -4.5406509e-02
 -1.6512845e-02 -1.4260637e-03 -3.5215452e-02 -4.4340424e-02
 -4.1317698e-02 -8.5480586e-03  5.9560712e-02  2.4104627e-02
  9.5230546e-03 -1.9722691e-02 -1.4039379e-02  6.4983301e-02
  1.2864037e-02 -4.5876067e-02 -2.9640963e-02 -9.6981786e-02
  6.4084993e-04 -4.4098206e-02 -2.5260324e-02 -3.4957560e-04
  3.9899375e-02 -8.3021326e-03 -3.7825435e-02 -1.9142540e-02
  2.6471013e-02  2.6433591e-02  3.4428861e-02 -4.4046439e-02
 -1.8599818e-02  1.0478809e-02 -3.7314177e-02  3.5963602e-02
  3.8587615e-02 -7.1425266e-03 -4.1543413e-02  1.6248040e-02
  2.1147095e-02  2.6494540e-02 -1.9592434e-02 -5.5160030e-04
 -6.7473359e-02  4.6157036e-02  9.1010705e-03  3.8459595e-02
 -7.7273831e-02  5.9013553e-02 -3.5147566e-02  2.1351080e-02
  6.2571131e-02 -2.4260942e-02  4.2653624e-02  9.0501681e-03
  7.0545324e-03 -2.6226606e-02 -6.2188450e-02  2.9850796e-02
 -2.1140395e-02 -5.0188969e-03 -3.8836785e-02  6.9915920e-02
 -2.6598989e-03  4.4947364e-03 -2.8377425e-02  5.6203570e-02
  5.8212966e-02  2.1306757e-02  6.8879798e-02  3.9341066e-02
  3.7910829e-03  1.3257461e-02  9.4584547e-02  6.0734384e-02
  3.0302925e-02 -5.8936432e-02  2.1850726e-02 -1.1767507e-02]",0.03095238095238097,Neutro,"['GPE', 'ORG']"
UgiqNW9ItqyWn3gCoAEC,04kJtp6pVXI,"anyone know if they are irradiating commercial strawberry seeds, mine wont germinate ?",False,False,False,False,False,False,False,False,False,False,False,False,anyone know if they are irradiating commercial strawberry seeds mine wont germinate ,"['anyone', 'know', 'irradiating', 'commercial', 'strawberry', 'seed', 'mine', 'wont', 'germinate']",86,-0.3678393104026769,-0.3678393104026769,"[-0.04574363  0.04748751  0.02034555 -0.00804546  0.02239754 -0.09994245
  0.01478094  0.1300204  -0.05028197 -0.02618531 -0.0342712  -0.1070604
 -0.02949415  0.02904288  0.01407958 -0.0370675  -0.00335412 -0.07055561
 -0.00856977 -0.11046251  0.03247153  0.04259221  0.02826506 -0.05212229
 -0.01625365  0.00457858 -0.03744292 -0.05761551 -0.05583904 -0.01359677
  0.07450575  0.03078267  0.01280039 -0.02655472 -0.018522    0.07851189
  0.01692697 -0.05378975 -0.03322769 -0.1164932   0.00365593 -0.05444546
 -0.03512456 -0.00077796  0.04951371 -0.0045163  -0.04095889 -0.01646307
  0.03795904  0.02764684  0.03947964 -0.05488301 -0.02461705  0.01302001
 -0.04177802  0.04312592  0.0414602  -0.01118649 -0.05051105  0.01600015
  0.02750221  0.03599288 -0.01987045 -0.0003439  -0.07788477  0.05925113
  0.00512579  0.04072716 -0.08572119  0.06994127 -0.03722037  0.02957573
  0.0715932  -0.03180486  0.05011332  0.01405653  0.01253713 -0.03691232
 -0.06509858  0.03752722 -0.0223266  -0.01061733 -0.05072079  0.07857476
 -0.00628147  0.0025093  -0.03841131  0.05810132  0.06264352  0.02654493
  0.08618582  0.03992174  0.00232253  0.01653208  0.10186345  0.07233623
  0.02919044 -0.06890664  0.01702276 -0.01012149]",0.0,Neutro,[]
UgiSRMPdr7U1M3gCoAEC,04kJtp6pVXI,Arabs Hate black people. This ISIS sympathizer just wants to call it his community. Nonsense.,True,False,False,False,False,True,True,False,False,False,False,False,arabs hate black people this isis sympathizer just wants to call it his community nonsense,"['arab', 'hate', 'black', 'people', 'isi', 'sympathizer', 'want', 'call', 'community', 'nonsense']",93,-0.3419752047633381,-0.3419752047633381,"[-0.04659059  0.06146405  0.01523482 -0.00463202  0.02177768 -0.10471336
  0.01364204  0.1432776  -0.0478473  -0.02902472 -0.03299328 -0.11689732
 -0.02708943  0.03700969  0.01698987 -0.04037131 -0.00023525 -0.07659448
 -0.00581032 -0.12340558  0.02986764  0.04412594  0.02891441 -0.0590429
 -0.01867487  0.00099495 -0.04300567 -0.05547073 -0.05371361 -0.00970752
  0.07481875  0.03099719  0.012573   -0.02510408 -0.01945483  0.08010445
  0.01612375 -0.05839897 -0.03405471 -0.12244982  0.00227971 -0.05697492
 -0.03262278 -0.00118404  0.05274407 -0.01022539 -0.04676685 -0.02238093
  0.03298239  0.03293458  0.04165565 -0.05780945 -0.02755036  0.01123492
 -0.04312414  0.04412877  0.0476226  -0.00761063 -0.05564277  0.02525635
  0.02793681  0.03339252 -0.02492116 -0.00148246 -0.08254551  0.05792755
  0.01343279  0.04609167 -0.09827827  0.07771312 -0.04488796  0.02675133
  0.08013053 -0.03071046  0.05599086  0.01079406  0.00673173 -0.0327589
 -0.07623052  0.03452541 -0.02647749 -0.00563868 -0.04964612  0.0879905
 -0.00293338  0.00618342 -0.03633207  0.07063065  0.07516916  0.02590478
  0.09080444  0.04565952  0.00667174  0.01592749  0.11801431  0.07520619
  0.04020658 -0.08076891  0.02700982 -0.01463037]",-0.25555555555555554,Negativo,"['NORP', 'ORG']"
UgiStOF4aTGzkHgCoAEC,04kJtp6pVXI,I can't for the life of me understand why people think that Mike Brown was a martyr for some cause. The man was a criminal. Are all black people criminals? Absolutely not. Are there white criminals? Hispanic criminals? You betcha. If the situation was EXACTLY the same but the races were reversed there would not be an issue at all.,True,False,False,False,False,True,True,False,False,False,False,False,i cant for the life of me understand why people think that mike brown was a martyr for some cause the man was a criminal are all black people criminals absolutely not are there white criminals hispanic criminals you betcha if the situation was exactly the same but the races were reversed there would not be an issue at all,"['cant', 'life', 'understand', 'people', 'think', 'mike', 'brown', 'martyr', 'cause', 'man', 'criminal', 'black', 'people', 'criminal', 'absolutely', 'white', 'criminal', 'hispanic', 'criminal', 'betcha', 'situation', 'exactly', 'race', 'reversed', 'would', 'issue']",332,0.5410992592083735,0.5410992592083735,"[-6.54505268e-02  8.62719566e-02  2.12778188e-02 -6.70584617e-03
  2.89844703e-02 -1.51311040e-01  1.85314696e-02  2.04397187e-01
 -6.82568029e-02 -3.99834327e-02 -4.82396036e-02 -1.61175802e-01
 -3.80127802e-02  4.86649238e-02  2.12569404e-02 -5.52003048e-02
 -1.99766640e-04 -1.10330872e-01 -7.40688900e-03 -1.66508809e-01
  4.66158129e-02  5.88198341e-02  4.80650328e-02 -8.55269134e-02
 -2.82526147e-02  3.18927225e-04 -6.48790076e-02 -8.30054805e-02
 -7.46095330e-02 -1.27176587e-02  1.08957343e-01  4.24620323e-02
  1.63067747e-02 -3.48523036e-02 -2.79270988e-02  1.16761208e-01
  2.05300897e-02 -8.18577409e-02 -5.35511114e-02 -1.74918815e-01
  4.10080794e-03 -7.53895044e-02 -4.36046273e-02 -2.11930065e-03
  7.24816695e-02 -1.38788633e-02 -6.55607134e-02 -3.20555568e-02
  4.80198413e-02  4.59768437e-02  6.42847493e-02 -7.88347945e-02
 -3.57923359e-02  1.70432031e-02 -6.19169436e-02  5.99914156e-02
  7.09445402e-02 -1.40601760e-02 -7.91099593e-02  3.09213623e-02
  3.87701988e-02  4.49632071e-02 -3.16921994e-02 -3.44062317e-03
 -1.16929047e-01  8.22679996e-02  1.66453067e-02  6.55109286e-02
 -1.35798290e-01  1.07300788e-01 -6.44533038e-02  3.31458338e-02
  1.14360377e-01 -4.36771438e-02  7.69007429e-02  1.68978255e-02
  9.88418609e-03 -4.76202033e-02 -1.06285311e-01  5.35342693e-02
 -3.83340269e-02 -6.65186346e-03 -7.02472851e-02  1.23240568e-01
 -2.92204623e-03  3.15861939e-03 -4.77394499e-02  9.87108871e-02
  1.03423208e-01  4.19975296e-02  1.27196237e-01  6.49468452e-02
  2.86974991e-03  1.93310902e-02  1.70867428e-01  1.06825545e-01
  5.25701270e-02 -1.08160861e-01  3.65122445e-02 -1.94233805e-02]",-0.06944444444444443,Negativo,"['PERSON', 'NORP']"
UgisXJAFxN9xb3gCoAEC,04kJtp6pVXI,Well done 👍,False,False,False,False,False,False,False,False,False,False,False,False,well done ,"['well', 'done']",11,-0.6449547279670216,-0.6449547279670216,"[-0.02548365  0.03098744 -0.00017165 -0.0011288   0.00498429 -0.06381614
  0.01302531  0.0859695  -0.02696898 -0.00917808 -0.02460356 -0.06174439
 -0.010694    0.02305534  0.00392342 -0.03024409  0.00234678 -0.05187505
 -0.00958193 -0.06823272  0.01190724  0.02895547  0.01491648 -0.03380585
 -0.01478938  0.00213643 -0.02729353 -0.03343865 -0.03418539 -0.00327174
  0.04494425  0.00891372  0.01336084 -0.01334626 -0.01223865  0.05031851
  0.0112053  -0.02723564 -0.02201762 -0.08132876 -0.00237599 -0.03874747
 -0.01948766 -0.00717596  0.03035042 -0.00998552 -0.02800763 -0.01129377
  0.01236437  0.01618442  0.01933717 -0.03215395 -0.01985868  0.01086571
 -0.02640554  0.02231308  0.03553955 -0.01054253 -0.03220328  0.00528705
  0.01133308  0.01687654 -0.01447075 -0.00358501 -0.04577484  0.03588167
  0.00485244  0.02769568 -0.06190788  0.04706255 -0.0182861   0.01638676
  0.05525606 -0.02688089  0.02439435  0.00571149  0.00171083 -0.01616236
 -0.04866103  0.01804106 -0.01161867 -0.00821614 -0.02072662  0.05286957
 -0.00311054 -0.00403799 -0.02224308  0.04679425  0.04079117  0.02043847
  0.0522017   0.03086244  0.00738843  0.00605693  0.06797681  0.03433267
  0.03030397 -0.04491794  0.01924023 -0.0097921 ]",0.0,Neutro,[]
UgiTRvecgPKSkXgCoAEC,04kJtp6pVXI,"Old mans way has been tried forever and how well did that worked,  look where we are now. ",False,False,False,False,False,False,False,False,False,False,False,False,old mans way has been tried forever and how well did that worked  look where we are now ,"['old', 'man', 'way', 'tried', 'forever', 'well', 'worked', 'look']",90,-0.35305982146591186,-0.35305982146591186,"[-0.03719607  0.04956657  0.0134911  -0.00500696  0.01718942 -0.0823347
  0.01055204  0.11515487 -0.03845274 -0.01770544 -0.02794321 -0.09346928
 -0.01835091  0.02594134  0.01184985 -0.03463078 -0.00082795 -0.06080749
 -0.00327551 -0.0944244   0.0258656   0.03181906  0.02452399 -0.04981625
 -0.01634777  0.00027732 -0.0342661  -0.04449981 -0.04514573 -0.00639834
  0.06174577  0.02253786  0.01089679 -0.01588193 -0.01740954  0.06461634
  0.01108156 -0.04089073 -0.02877165 -0.10075033  0.00275878 -0.0445527
 -0.02205826 -0.00032969  0.04041866 -0.01054153 -0.03613045 -0.0165539
  0.02102442  0.02182385  0.03563156 -0.04353527 -0.02321338  0.01180728
 -0.03114417  0.03633349  0.04071072 -0.00679616 -0.04518976  0.01408582
  0.0218356   0.02651877 -0.02235598  0.00062349 -0.06317396  0.04831967
  0.00967245  0.03581709 -0.07446218  0.05989008 -0.03614286  0.023778
  0.06510008 -0.0214492   0.04433369  0.00944565  0.00459828 -0.02763444
 -0.06068645  0.02852431 -0.01641691 -0.00543074 -0.03974458  0.07116114
  0.0005643   0.00286357 -0.02473457  0.05657829  0.05889457  0.02073643
  0.07032575  0.0389415   0.00377845  0.01590334  0.09907941  0.06291956
  0.03045005 -0.05860263  0.02369392 -0.01344779]",0.1,Positivo,[]
